Jul.Day,YYYY/MM/DD,Wdy,XAU/USD,XAG/USD,XPT/USD
2451834,10/16/2000,Mon,0.0036737,0.20341,0.0016977
2451835,10/17/2000,Tue,0.0036812,0.20383,0.001688
2451836,10/18/2000,Wed,0.0037032,0.2055,0.0017199
2451837,10/19/2000,Thu,0.0036545,0.20348,0.0016931
2451838,10/20/2000,Fri,0.0037045,0.2054,0.0016608
2451841,10/23/2000,Mon,0.0036863,0.20471,0.0016575
2451842,10/24/2000,Tue,0.0036941,0.20515,0.001661
2451843,10/25/2000,Wed,0.0037105,0.20672,0.0017206
2451844,10/26/2000,Thu,0.0037558,0.20768,0.0017033
2451845,10/27/2000,Fri,0.0037753,0.20953,0.0017136
2451848,10/30/2000,Mon,0.0037631,0.20885,0.0017081
2451849,10/31/2000,Tue,0.0037675,0.20889,0.0017524
2451850,11/1/2000,Wed,0.0037792,0.20912,0.0017291
2451851,11/2/2000,Thu,0.0037828,0.21055,0.0017364
2451852,11/3/2000,Fri,0.0037782,0.20782,0.0016823
2451855,11/6/2000,Mon,0.0037651,0.2071,0.0016765
2451856,11/7/2000,Tue,0.0037681,0.20945,0.0017126
2451857,11/8/2000,Wed,0.0037938,0.21205,0.0016994
2451858,11/9/2000,Thu,0.0037773,0.20957,0.0016913
2451859,11/10/2000,Fri,0.0037776,0.20959,0.0016914
2451863,11/14/2000,Tue,0.003785,0.21468,0.0017159
2451864,11/15/2000,Wed,0.0038,0.21552,0.0017227
2451865,11/16/2000,Thu,0.0037736,0.21503,0.001709
2451866,11/17/2000,Fri,0.0037754,0.21541,0.0017136
2451869,11/20/2000,Mon,0.0037623,0.21573,0.0016823
2451870,11/21/2000,Tue,0.0037708,0.21666,0.0016922
2451871,11/22/2000,Wed,0.0037568,0.21642,0.0017224
2451872,11/23/2000,Thu,0.003763,0.21696,0.0017156
2451873,11/24/2000,Fri,0.0037581,0.21632,0.0017313
2451876,11/27/2000,Mon,0.0037107,0.21465,0.0016747
2451877,11/28/2000,Tue,0.0037152,0.21323,0.0016938
2451878,11/29/2000,Wed,0.0037428,0.21525,0.0016728
2451879,11/30/2000,Thu,0.0037314,0.21491,0.0016645
2451880,12/1/2000,Fri,0.0037135,0.21404,0.0016375
2451883,12/4/2000,Mon,0.0036982,0.21136,0.001616
2451884,12/5/2000,Tue,0.0037011,0.21216,0.0016669
2451885,12/6/2000,Wed,0.0036661,0.21193,0.0016861
2451886,12/7/2000,Thu,0.0036546,0.21159,0.0016615
2451887,12/8/2000,Fri,0.0036702,0.21452,0.0016668
2451890,12/11/2000,Mon,0.0036979,0.21501,0.0016365
2451891,12/12/2000,Tue,0.0036988,0.21536,0.0016456
2451892,12/13/2000,Wed,0.003723,0.21564,0.0016414
2451893,12/14/2000,Thu,0.0037289,0.21859,0.0016598
2451894,12/15/2000,Fri,0.0036977,0.21949,0.0016706
2451897,12/18/2000,Mon,0.0037126,0.22063,0.0016684
2451898,12/19/2000,Tue,0.0037125,0.21874,0.001684
2451899,12/20/2000,Wed,0.0036689,0.2166,0.0016736
2451900,12/21/2000,Thu,0.0036694,0.21831,0.0016561
2451901,12/22/2000,Fri,0.0036566,0.2171,0.001665
2451906,12/27/2000,Wed,0.0036466,0.2162,0.0016491
2451907,12/28/2000,Thu,0.0036778,0.21952,0.0016456
2451908,12/29/2000,Fri,0.0036744,0.21782,0.0016594
2451912,1/2/2001,Tue,0.0036633,0.21744,0.0016429
2451913,1/3/2001,Wed,0.003667,0.21766,0.0016446
2451914,1/4/2001,Thu,0.0036682,0.21773,0.0016451
2451915,1/5/2001,Fri,0.0037467,0.21998,0.0016452
2451918,1/8/2001,Mon,0.0037328,0.21891,0.0016172
2451919,1/9/2001,Tue,0.0037459,0.22104,0.001609
2451920,1/10/2001,Wed,0.0037613,0.22065,0.0015886
2451921,1/11/2001,Thu,0.0037925,0.21932,0.0015859
2451922,1/12/2001,Fri,0.0037902,0.21639,0.0015967
2451925,1/15/2001,Mon,0.0037999,0.21759,0.0015762
2451926,1/16/2001,Tue,0.0038027,0.21386,0.0016064
2451927,1/17/2001,Wed,0.0038079,0.21212,0.0016254
2451928,1/18/2001,Thu,0.0037827,0.20987,0.001659
2451929,1/19/2001,Fri,0.0037874,0.20974,0.0016416
2451932,1/22/2001,Mon,0.00375,0.20984,0.0016144
2451933,1/23/2001,Tue,0.003768,0.20928,0.0016389
2451934,1/24/2001,Wed,0.0037793,0.21075,0.001668
2451935,1/25/2001,Thu,0.0037825,0.20849,0.0016673
2451936,1/26/2001,Fri,0.0038101,0.20919,0.0016507
2451939,1/29/2001,Mon,0.0038082,0.20835,0.0016823
2451940,1/30/2001,Tue,0.0037591,0.20711,0.0016839
2451941,1/31/2001,Wed,0.0037769,0.2091,0.0016859
2451942,2/1/2001,Thu,0.0037445,0.21006,0.0016861
2451943,2/2/2001,Fri,0.0037485,0.21007,0.001705
2451946,2/5/2001,Mon,0.0037666,0.2131,0.0016849
2451947,2/6/2001,Tue,0.0038012,0.2149,0.0016649
2451948,2/7/2001,Wed,0.0037989,0.21698,0.0016613
2451949,2/8/2001,Thu,0.0038117,0.21906,0.0016946
2451950,2/9/2001,Fri,0.0038512,0.21971,0.0017073
2451953,2/12/2001,Mon,0.003829,0.2197,0.0017082
2451954,2/13/2001,Tue,0.0038475,0.21987,0.001687
2451955,2/14/2001,Wed,0.0038489,0.22199,0.0016888
2451956,2/15/2001,Thu,0.0038996,0.22252,0.0016803
2451957,2/16/2001,Fri,0.0038594,0.22287,0.0016834
2451960,2/19/2001,Mon,0.0038559,0.22227,0.0016698
2451961,2/20/2001,Tue,0.003905,0.22581,0.0016566
2451962,2/21/2001,Wed,0.0038946,0.2279,0.0016573
2451963,2/22/2001,Thu,0.0038675,0.2261,0.0016755
2451964,2/23/2001,Fri,0.0038422,0.22807,0.0016759
2451967,2/26/2001,Mon,0.0038083,0.22573,0.0016822
2451968,2/27/2001,Tue,0.0037337,0.22566,0.0016584
2451969,2/28/2001,Wed,0.0037479,0.22234,0.0016384
2451970,3/1/2001,Thu,0.0037698,0.22722,0.0016607
2451971,3/2/2001,Fri,0.0038147,0.22605,0.0017062
2451974,3/5/2001,Mon,0.0038082,0.22599,0.0017625
2451975,3/6/2001,Tue,0.0038462,0.22661,0.001736
2451977,3/8/2001,Thu,0.0038101,0.22541,0.0017081
2451978,3/9/2001,Fri,0.0036997,0.22186,0.0016726
2451981,3/12/2001,Mon,0.0036824,0.22646,0.0017163
2451982,3/13/2001,Tue,0.0037252,0.2259,0.0017357
2451983,3/14/2001,Wed,0.003797,0.22605,0.0017101
2451984,3/15/2001,Thu,0.0037944,0.22586,0.0017089
2451985,3/16/2001,Fri,0.0038536,0.23369,0.0017187
2451988,3/19/2001,Mon,0.0038279,0.23199,0.0017307
2451989,3/20/2001,Tue,0.0038186,0.23107,0.0017534
2451990,3/21/2001,Wed,0.00381,0.23037,0.0017184
2451991,3/22/2001,Thu,0.0038249,0.23214,0.0017398
2451992,3/23/2001,Fri,0.0038154,0.22895,0.0017689
2451995,3/26/2001,Mon,0.0038146,0.22894,0.0017659
2451996,3/27/2001,Tue,0.0038331,0.23029,0.0017342
2451997,3/28/2001,Wed,0.0038495,0.22914,0.0017575
2451998,3/29/2001,Thu,0.0038667,0.23154,0.00178
2451999,3/30/2001,Fri,0.0038824,0.23233,0.0017857
2452002,4/2/2001,Mon,0.0039146,0.23408,0.0018264
2452003,4/3/2001,Tue,0.0038919,0.23103,0.0017687
2452004,4/4/2001,Wed,0.0038712,0.23224,0.0017218
2452005,4/5/2001,Thu,0.0038771,0.23036,0.0017553
2452006,4/6/2001,Fri,0.0038643,0.23009,0.0017604
2452009,4/9/2001,Mon,0.0038715,0.23218,0.0017345
2452010,4/10/2001,Tue,0.0038932,0.2316,0.001737
2452011,4/11/2001,Wed,0.0038633,0.22845,0.0017227
2452012,4/12/2001,Thu,0.0038516,0.22876,0.0016881
2452016,4/16/2001,Mon,0.0038052,0.22471,0.001658
2452017,4/17/2001,Tue,0.0038383,0.22866,0.0016167
2452018,4/18/2001,Wed,0.0038304,0.22913,0.0016001
2452019,4/19/2001,Thu,0.0038016,0.22582,0.0016103
2452020,4/20/2001,Fri,0.0037908,0.2251,0.0016213
2452023,4/23/2001,Mon,0.0038048,0.2274,0.0016208
2452024,4/24/2001,Tue,0.0038004,0.22411,0.0016514
2452025,4/25/2001,Wed,0.0038095,0.2264,0.0016827
2452026,4/26/2001,Thu,0.0037999,0.22781,0.0016891
2452027,4/27/2001,Fri,0.0037893,0.22925,0.0016899
2452030,4/30/2001,Mon,0.0037939,0.2292,0.001688
2452031,5/1/2001,Tue,0.0037965,0.22936,0.0016892
2452032,5/2/2001,Wed,0.0037969,0.22938,0.0016894
2452033,5/3/2001,Thu,0.0037751,0.22801,0.0016581
2452034,5/4/2001,Fri,0.003751,0.22806,0.001634
2452037,5/7/2001,Mon,0.0037519,0.22811,0.0016344
2452038,5/8/2001,Tue,0.0037565,0.22839,0.0016364
2452039,5/9/2001,Wed,0.0037268,0.22933,0.0016298
2452040,5/10/2001,Thu,0.003725,0.22922,0.001629
2452041,5/11/2001,Fri,0.0037265,0.22931,0.0016297
2452044,5/14/2001,Mon,0.0037277,0.22939,0.0016302
2452045,5/15/2001,Tue,0.0037218,0.22933,0.0016391
2452046,5/16/2001,Wed,0.0037216,0.22931,0.001639
2452047,5/17/2001,Thu,0.0037224,0.22936,0.0016394
2452048,5/18/2001,Fri,0.003722,0.22934,0.0016392
2452052,5/22/2001,Tue,0.0034967,0.21964,0.0016116
2452053,5/23/2001,Wed,0.0035033,0.21846,0.0016164
2452054,5/24/2001,Thu,0.0035357,0.2215,0.0016288
2452055,5/25/2001,Fri,0.0035363,0.22129,0.0016344
2452058,5/28/2001,Mon,0.0036056,0.21982,0.0016343
2452059,5/29/2001,Tue,0.0036188,0.21804,0.0016072
2452060,5/30/2001,Wed,0.0036638,0.22133,0.0016264
2452061,5/31/2001,Thu,0.0036415,0.22119,0.0016073
2452062,6/1/2001,Fri,0.0037555,0.22633,0.0016956
2452065,6/4/2001,Mon,0.0037636,0.23047,0.0017177
2452066,6/5/2001,Tue,0.0037617,0.23011,0.001723
2452067,6/6/2001,Wed,0.0037612,0.23077,0.0017442
2452068,6/7/2001,Thu,0.0037607,0.23081,0.0017334
2452069,6/8/2001,Fri,0.0037424,0.2315,0.0017199
2452072,6/11/2001,Mon,0.003749,0.23106,0.0017407
2452073,6/12/2001,Tue,0.0037467,0.23128,0.0017306
2452074,6/13/2001,Wed,0.0037031,0.22876,0.0017658
2452075,6/14/2001,Thu,0.0036557,0.22576,0.001742
2452076,6/15/2001,Fri,0.0036962,0.22657,0.0017343
2452079,6/18/2001,Mon,0.003663,0.22768,0.0017414
2452080,6/19/2001,Tue,0.0036468,0.2261,0.0017306
2452081,6/20/2001,Wed,0.0036859,0.23063,0.0017304
2452082,6/21/2001,Thu,0.0036813,0.23179,0.0017275
2452083,6/22/2001,Fri,0.0036442,0.23022,0.0017484
2452086,6/25/2001,Mon,0.0036575,0.232,0.0017487
2452087,6/26/2001,Tue,0.0036489,0.23094,0.0017606
2452088,6/27/2001,Wed,0.0036422,0.2314,0.0017754
2452089,6/28/2001,Thu,0.0037292,0.2318,0.0017899
2452090,6/29/2001,Fri,0.0036885,0.23216,0.0017951
2452094,7/3/2001,Tue,0.0037339,0.23506,0.0018091
2452095,7/4/2001,Wed,0.0037317,0.2343,0.0018075
2452096,7/5/2001,Thu,0.0037658,0.23614,0.0018169
2452097,7/6/2001,Fri,0.0037489,0.23564,0.00183
2452100,7/9/2001,Mon,0.0037573,0.23653,0.0018072
2452101,7/10/2001,Tue,0.0037476,0.23538,0.0018154
2452102,7/11/2001,Wed,0.0037245,0.23491,0.0017832
2452103,7/12/2001,Thu,0.0037586,0.23494,0.0017994
2452104,7/13/2001,Fri,0.0037507,0.23451,0.0018038
2452107,7/16/2001,Mon,0.0037504,0.23789,0.0018172
2452108,7/17/2001,Tue,0.0037374,0.23597,0.0018469
2452109,7/18/2001,Wed,0.0036956,0.23459,0.0019344
2452110,7/19/2001,Thu,0.0037274,0.23753,0.0019686
2452111,7/20/2001,Fri,0.0037235,0.23747,0.0020026
2452114,7/23/2001,Mon,0.0037219,0.23403,0.0020267
2452115,7/24/2001,Tue,0.0037186,0.23533,0.0020348
2452116,7/25/2001,Wed,0.0037297,0.23589,0.0019652
2452117,7/26/2001,Thu,0.0037549,0.23541,0.0019789
2452118,7/27/2001,Fri,0.0037589,0.23611,0.0019908
2452121,7/30/2001,Mon,0.0037661,0.23699,0.0020578
2452122,7/31/2001,Tue,0.0037627,0.23639,0.0021062
2452123,8/1/2001,Wed,0.0037488,0.23596,0.0021281
2452124,8/2/2001,Thu,0.0037417,0.23585,0.002094
2452125,8/3/2001,Fri,0.0037283,0.2369,0.0020966
2452129,8/7/2001,Tue,0.0037552,0.23966,0.0022729
2452130,8/8/2001,Wed,0.0037576,0.24053,0.0022741
2452131,8/9/2001,Thu,0.0036946,0.24003,0.00232
2452132,8/10/2001,Fri,0.0036339,0.23801,0.0022128
2452135,8/13/2001,Mon,0.0036406,0.24146,0.002208
2452136,8/14/2001,Tue,0.0036314,0.23769,0.0022862
2452137,8/15/2001,Wed,0.003634,0.2384,0.0023449
2452138,8/16/2001,Thu,0.0036355,0.23964,0.00231
2452139,8/17/2001,Fri,0.0036009,0.23628,0.002222
2452142,8/20/2001,Mon,0.0036258,0.24062,0.0022892
2452143,8/21/2001,Tue,0.0036403,0.23792,0.0022628
2452144,8/22/2001,Wed,0.0036319,0.23799,0.0022477
2452145,8/23/2001,Thu,0.0036321,0.23625,0.0021533
2452146,8/24/2001,Fri,0.0036723,0.23925,0.0021938
2452149,8/27/2001,Mon,0.0036751,0.2384,0.0021774
2452150,8/28/2001,Tue,0.0036778,0.23823,0.0021605
2452151,8/29/2001,Wed,0.0036563,0.23776,0.0021584
2452152,8/30/2001,Thu,0.003652,0.23987,0.0022745
2452153,8/31/2001,Fri,0.0036563,0.23901,0.0022601
2452157,9/4/2001,Tue,0.0036722,0.23981,0.0022549
2452158,9/5/2001,Wed,0.0036806,0.23969,0.0022708
2452159,9/6/2001,Thu,0.0036704,0.23959,0.002273
2452160,9/7/2001,Fri,0.0036537,0.24029,0.0022707
2452163,9/10/2001,Mon,0.0036885,0.23997,0.0022408
2452164,9/11/2001,Tue,0.0034977,0.23643,0.0022433
2452165,9/12/2001,Wed,0.0036008,0.23721,0.0022269
2452166,9/13/2001,Thu,0.0035983,0.23705,0.0022254
2452167,9/14/2001,Fri,0.003505,0.23472,0.0021275
2452171,9/18/2001,Tue,0.0034823,0.22718,0.0020749
2452172,9/19/2001,Wed,0.0034412,0.2156,0.0020836
2452173,9/20/2001,Thu,0.0034726,0.22485,0.0020845
2452174,9/21/2001,Fri,0.0034437,0.21856,0.0020552
2452177,9/24/2001,Mon,0.003473,0.22103,0.002138
2452178,9/25/2001,Tue,0.0034549,0.22081,0.0022871
2452179,9/26/2001,Wed,0.0034185,0.21949,0.0022942
2452180,9/27/2001,Thu,0.0034412,0.21719,0.0022996
2452181,9/28/2001,Fri,0.0034179,0.2177,0.0023398
2452184,10/1/2001,Mon,0.0034328,0.21529,0.0024213
2452185,10/2/2001,Tue,0.0034488,0.21715,0.002439
2452186,10/3/2001,Wed,0.0034554,0.21736,0.0024387
2452187,10/4/2001,Thu,0.0034417,0.21568,0.0023251
2452188,10/5/2001,Fri,0.0034394,0.21592,0.0022828
2452192,10/9/2001,Tue,0.0034718,0.22056,0.0023456
2452193,10/10/2001,Wed,0.0035091,0.22556,0.0023621
2452194,10/11/2001,Thu,0.0035577,0.22819,0.0023281
2452195,10/12/2001,Fri,0.0035321,0.2268,0.0022278
2452198,10/15/2001,Mon,0.0035523,0.22905,0.0022054
2452199,10/16/2001,Tue,0.0035493,0.23002,0.0022428
2452200,10/17/2001,Wed,0.0035406,0.22911,0.0022867
2452201,10/18/2001,Thu,0.0035917,0.23651,0.0023271
2452202,10/19/2001,Fri,0.0035771,0.23466,0.0023155
2452205,10/22/2001,Mon,0.0036225,0.23828,0.0023422
2452206,10/23/2001,Tue,0.003629,0.23605,0.0023456
2452207,10/24/2001,Wed,0.0036309,0.23727,0.002402
2452208,10/25/2001,Thu,0.0036159,0.23796,0.0023809
2452209,10/26/2001,Fri,0.0036102,0.23721,0.0023791
2452212,10/29/2001,Mon,0.0035953,0.23623,0.0023448
2452213,10/30/2001,Tue,0.0035714,0.235,0.0023643
2452214,10/31/2001,Wed,0.0035989,0.23702,0.0023929
2452215,11/1/2001,Thu,0.0035766,0.23688,0.0024124
2452216,11/2/2001,Fri,0.003572,0.24223,0.0023676
2452219,11/5/2001,Mon,0.0035893,0.24295,0.0023492
2452220,11/6/2001,Tue,0.0035805,0.24159,0.0024275
2452221,11/7/2001,Wed,0.0035751,0.24198,0.0024171
2452222,11/8/2001,Thu,0.0036157,0.24445,0.0023986
2452223,11/9/2001,Fri,0.0036119,0.24475,0.0023839
2452227,11/13/2001,Tue,0.0036077,0.24103,0.0023808
2452228,11/14/2001,Wed,0.0035977,0.23973,0.0023542
2452229,11/15/2001,Thu,0.0036399,0.24272,0.0023689
2452230,11/16/2001,Fri,0.0036437,0.2424,0.0023704
2452233,11/19/2001,Mon,0.0036641,0.24583,0.0023563
2452234,11/20/2001,Tue,0.0036707,0.24659,0.0023077
2452235,11/21/2001,Wed,0.0036553,0.24513,0.0022848
2452236,11/22/2001,Thu,0.0036681,0.24629,0.0023067
2452237,11/23/2001,Fri,0.0036691,0.2441,0.0023261
2452240,11/26/2001,Mon,0.0036691,0.24695,0.0023073
2452241,11/27/2001,Tue,0.0036551,0.24605,0.0022914
2452242,11/28/2001,Wed,0.0036421,0.2408,0.0022978
2452243,11/29/2001,Thu,0.0036423,0.24318,0.0023012
2452244,11/30/2001,Fri,0.003632,0.23925,0.0022574
2452247,12/3/2001,Mon,0.0036219,0.23718,0.002215
2452248,12/4/2001,Tue,0.0036262,0.23859,0.0022124
2452249,12/5/2001,Wed,0.0036539,0.23913,0.0022329
2452250,12/6/2001,Thu,0.0036547,0.23583,0.0022156
2452251,12/7/2001,Fri,0.0036512,0.23276,0.0021507
2452254,12/10/2001,Mon,0.003679,0.23518,0.0021554
2452255,12/11/2001,Tue,0.0036693,0.23372,0.0021982
2452256,12/12/2001,Wed,0.0036552,0.23405,0.002174
2452257,12/13/2001,Thu,0.0036504,0.23324,0.0021823
2452258,12/14/2001,Fri,0.0036057,0.22758,0.0021662
2452261,12/17/2001,Mon,0.0036037,0.22741,0.002184
2452262,12/18/2001,Tue,0.003584,0.22556,0.0022
2452263,12/19/2001,Wed,0.0036208,0.22823,0.0022219
2452264,12/20/2001,Thu,0.0036173,0.22472,0.0022198
2452265,12/21/2001,Fri,0.0036003,0.22138,0.002182
2452268,12/24/2001,Mon,0.0035999,0.22073,0.0021761
2452271,12/27/2001,Thu,0.0036064,0.22021,0.0021364
2452272,12/28/2001,Fri,0.0036169,0.22168,0.0021033
2452275,12/31/2001,Mon,0.0035884,0.21623,0.002112
2452277,1/2/2002,Wed,0.0035921,0.21778,0.0020885
2452278,1/3/2002,Thu,0.0036077,0.21604,0.0021077
2452279,1/4/2002,Fri,0.0035911,0.21484,0.0021271
2452282,1/7/2002,Mon,0.0035933,0.21235,0.0021467
2452283,1/8/2002,Tue,0.0035917,0.21338,0.0021281
2452284,1/9/2002,Wed,0.0035317,0.20814,0.0020919
2452285,1/10/2002,Thu,0.0034908,0.20858,0.0021161
2452286,1/11/2002,Fri,0.0034859,0.21089,0.0020974
2452289,1/14/2002,Mon,0.0035003,0.21839,0.0021282
2452290,1/15/2002,Tue,0.0035127,0.21655,0.0021364
2452291,1/16/2002,Wed,0.0035006,0.21778,0.0021044
2452292,1/17/2002,Thu,0.0035193,0.22125,0.002096
2452293,1/18/2002,Fri,0.0035314,0.22922,0.0020971
2452296,1/21/2002,Mon,0.0035443,0.2307,0.002115
2452297,1/22/2002,Tue,0.0035512,0.23291,0.0021058
2452298,1/23/2002,Wed,0.0035702,0.23367,0.0021493
2452299,1/24/2002,Thu,0.0036001,0.23542,0.002155
2452300,1/25/2002,Fri,0.0035816,0.23204,0.0021516
2452303,1/28/2002,Mon,0.0035892,0.2346,0.0021749
2452304,1/29/2002,Tue,0.0035707,0.23377,0.0022172
2452305,1/30/2002,Wed,0.0035504,0.23385,0.0021934
2452306,1/31/2002,Thu,0.0035556,0.23636,0.0022261
2452307,2/1/2002,Fri,0.0035174,0.23276,0.0022163
2452310,2/4/2002,Mon,0.003481,0.23392,0.0022144
2452311,2/5/2002,Tue,0.0034312,0.22898,0.0022453
2452312,2/6/2002,Wed,0.0033552,0.22775,0.0021745
2452313,2/7/2002,Thu,0.0033508,0.23006,0.0021562
2452314,2/8/2002,Fri,0.0032817,0.22489,0.0021249
2452317,2/11/2002,Mon,0.0033447,0.22732,0.002137
2452318,2/12/2002,Tue,0.003343,0.22584,0.0021655
2452319,2/13/2002,Wed,0.0033655,0.22472,0.0021551
2452320,2/14/2002,Thu,0.003339,0.2194,0.0020959
2452321,2/15/2002,Fri,0.0033487,0.21843,0.0021054
2452324,2/18/2002,Mon,0.0033661,0.22132,0.0021375
2452325,2/19/2002,Tue,0.0033759,0.22108,0.0021407
2452326,2/20/2002,Wed,0.0034431,0.22736,0.0021394
2452327,2/21/2002,Thu,0.0034089,0.22548,0.0021228
2452328,2/22/2002,Fri,0.0034263,0.22664,0.0021108
2452331,2/25/2002,Mon,0.0034263,0.22845,0.0021063
2452332,2/26/2002,Tue,0.0033832,0.22692,0.0020869
2452333,2/27/2002,Wed,0.003378,0.22586,0.0020336
2452334,2/28/2002,Thu,0.003374,0.22326,0.0020625
2452335,3/1/2002,Fri,0.003362,0.22081,0.0020142
2452338,3/4/2002,Mon,0.0033668,0.21799,0.0019654
2452339,3/5/2002,Tue,0.0033639,0.21748,0.0019808
2452340,3/6/2002,Wed,0.0034051,0.22209,0.0019677
2452341,3/7/2002,Thu,0.0034341,0.22339,0.0019784
2452342,3/8/2002,Fri,0.0034559,0.21991,0.0019327
2452345,3/11/2002,Mon,0.0034247,0.22188,0.001919
2452346,3/12/2002,Tue,0.0034104,0.22196,0.0019419
2452347,3/13/2002,Wed,0.0034115,0.22195,0.0019595
2452348,3/14/2002,Thu,0.0034282,0.22331,0.0019801
2452349,3/15/2002,Fri,0.0034489,0.22188,0.0019677
2452352,3/18/2002,Mon,0.003423,0.22241,0.0019489
2452353,3/19/2002,Tue,0.003407,0.22117,0.0019461
2452354,3/20/2002,Wed,0.0034191,0.22165,0.0019573
2452355,3/21/2002,Thu,0.0034129,0.2217,0.0019647
2452356,3/22/2002,Fri,0.0033745,0.22035,0.0019605
2452359,3/25/2002,Mon,0.0033608,0.21881,0.0019465
2452360,3/26/2002,Tue,0.0033748,0.21866,0.001972
2452361,3/27/2002,Wed,0.0033256,0.21498,0.0019694
2452362,3/28/2002,Thu,0.0033118,0.21475,0.0019573
2452366,4/1/2002,Mon,0.0033092,0.21405,0.0019386
2452367,4/2/2002,Tue,0.0032711,0.21207,0.0018766
2452368,4/3/2002,Wed,0.0033096,0.21376,0.0018794
2452369,4/4/2002,Thu,0.0033362,0.21753,0.0019049
2452370,4/5/2002,Fri,0.0033462,0.21857,0.0018936
2452373,4/8/2002,Mon,0.0033405,0.21957,0.0018954
2452374,4/9/2002,Tue,0.003337,0.21848,0.0019042
2452375,4/10/2002,Wed,0.0033491,0.21827,0.0019045
2452376,4/11/2002,Thu,0.0033089,0.21688,0.0018769
2452377,4/12/2002,Fri,0.003329,0.21916,0.0018732
2452380,4/15/2002,Mon,0.0033278,0.22107,0.0018733
2452381,4/16/2002,Tue,0.0033529,0.22622,0.0018726
2452382,4/17/2002,Wed,0.0033172,0.22394,0.0018362
2452383,4/18/2002,Thu,0.0032826,0.22184,0.0018083
2452384,4/19/2002,Fri,0.0033122,0.22271,0.0018053
2452387,4/22/2002,Mon,0.0033022,0.21992,0.0018149
2452388,4/23/2002,Tue,0.0033082,0.22032,0.0018286
2452389,4/24/2002,Wed,0.0033071,0.22024,0.001828
2452390,4/25/2002,Thu,0.0033078,0.22029,0.0018284
2452391,4/26/2002,Fri,0.0032454,0.21695,0.0018187
2452394,4/29/2002,Mon,0.0032266,0.21657,0.0018435
2452395,4/30/2002,Tue,0.003256,0.22134,0.0018621
2452396,5/1/2002,Wed,0.0032232,0.21995,0.0019239
2452397,5/2/2002,Thu,0.0032563,0.22082,0.0019313
2452398,5/3/2002,Fri,0.0032231,0.21794,0.0019641
2452401,5/6/2002,Mon,0.0032122,0.21817,0.0019273
2452402,5/7/2002,Tue,0.003207,0.21655,0.0019238
2452403,5/8/2002,Wed,0.0032315,0.2184,0.0018858
2452404,5/9/2002,Thu,0.0032354,0.21671,0.0019091
2452405,5/10/2002,Fri,0.0032203,0.21475,0.0019133
2452408,5/13/2002,Mon,0.0032281,0.21688,0.0018949
2452409,5/14/2002,Tue,0.0032528,0.21725,0.0018832
2452410,5/15/2002,Wed,0.0032436,0.21613,0.0018649
2452411,5/16/2002,Thu,0.0032312,0.2158,0.0018571
2452412,5/17/2002,Fri,0.0032068,0.21401,0.0018501
2452416,5/21/2002,Tue,0.0031628,0.20789,0.0018485
2452417,5/22/2002,Wed,0.003143,0.20839,0.0018524
2452418,5/23/2002,Thu,0.0031335,0.20824,0.0018558
2452419,5/24/2002,Fri,0.0031147,0.2049,0.0018517
2452422,5/27/2002,Mon,0.0031257,0.20881,0.0018695
2452423,5/28/2002,Tue,0.0030793,0.20533,0.0018383
2452424,5/29/2002,Wed,0.0030894,0.20452,0.0018355
2452425,5/30/2002,Thu,0.0030892,0.20272,0.0018297
2452426,5/31/2002,Fri,0.0030659,0.19935,0.0018455
2452429,6/3/2002,Mon,0.0030574,0.19783,0.0018353
2452430,6/4/2002,Tue,0.0030427,0.19559,0.0018213
2452431,6/5/2002,Wed,0.0032036,0.21658,0.0018113
2452432,6/6/2002,Thu,0.0030813,0.20099,0.0017945
2452433,6/7/2002,Fri,0.0030793,0.2018,0.0017879
2452436,6/10/2002,Mon,0.0031204,0.20351,0.0018147
2452437,6/11/2002,Tue,0.0031538,0.2059,0.0018135
2452438,6/12/2002,Wed,0.0031133,0.20293,0.0018082
2452439,6/13/2002,Thu,0.0031507,0.20783,0.0018152
2452440,6/14/2002,Fri,0.0031378,0.20745,0.001797
2452443,6/17/2002,Mon,0.0031503,0.20748,0.0017988
2452444,6/18/2002,Tue,0.0031399,0.20698,0.0017899
2452445,6/19/2002,Wed,0.0031346,0.20595,0.0017747
2452446,6/20/2002,Thu,0.0030884,0.20583,0.0017784
2452447,6/21/2002,Fri,0.003082,0.20575,0.0017725
2452450,6/24/2002,Mon,0.0030664,0.20534,0.0017918
2452451,6/25/2002,Tue,0.003145,0.20921,0.0017939
2452452,6/26/2002,Wed,0.0031158,0.20635,0.0018471
2452453,6/27/2002,Thu,0.003125,0.20584,0.0018545
2452454,6/28/2002,Fri,0.0031481,0.2065,0.0018585
2452458,7/2/2002,Tue,0.0031849,0.20222,0.0018887
2452459,7/3/2002,Wed,0.0032112,0.20317,0.0019122
2452460,7/4/2002,Thu,0.0032217,0.20413,0.0019198
2452461,7/5/2002,Fri,0.0032117,0.20329,0.0019281
2452464,7/8/2002,Mon,0.003204,0.20218,0.0019286
2452465,7/9/2002,Tue,0.0031772,0.19898,0.0019175
2452466,7/10/2002,Wed,0.003176,0.1983,0.0019143
2452467,7/11/2002,Thu,0.0031568,0.19659,0.0019025
2452468,7/12/2002,Fri,0.0031734,0.19848,0.0018887
2452471,7/15/2002,Mon,0.003135,0.19611,0.0018867
2452472,7/16/2002,Tue,0.0031501,0.20058,0.0019084
